,song_id,car,chill,club,dance,gym,happy,morning,night,park,party,relax,running,sad,shower,sleep,summer,train,training,work,workout
12975,6590103,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
12976,6590107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12977,6592573,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
12978,6592574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12979,6594686,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
12980,6595609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12981,6596204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12982,6596707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12983,6596816,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12984,6596829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12985,6596832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12986,6596861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12987,6596867,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1
12988,6596884,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12989,6599483,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0
12990,6599807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12991,6599811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12992,6599819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12993,6599821,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12994,6599825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12995,6599832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12996,6599837,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12997,6599838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12998,6599839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,6599840,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13000,6599841,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13001,6600680,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13002,6600965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13003,6605156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13004,6608954,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13005,6608959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13006,6611046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13007,6611231,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
13008,6611855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13009,6611857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13010,6611863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13011,6611872,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
13012,6612228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13013,6614292,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13014,6614902,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13015,6615049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13016,6615279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13017,6615827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13018,6617373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13019,6621823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13020,6621938,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13021,6624021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13022,6624215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13023,6625461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13024,6626185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13025,6626613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13026,6627265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13027,6627454,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13028,6628158,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1
13029,6628159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13030,6628171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13031,6628836,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13032,6629032,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13033,6631719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13034,6631972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13035,6634978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13036,6635013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13037,6635015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13038,6635899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13039,6636461,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13040,6636946,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13041,6636947,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13042,6637347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13043,6637656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13044,6637660,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13045,6637662,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13046,6637669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13047,6638206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13048,6638278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13049,6639026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13050,6639082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13051,6640140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13052,6640167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13053,6640223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13054,6640571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13055,6640575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13056,6640910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13057,6641040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13058,6641744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13059,6647017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13060,6647740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13061,6648191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13062,6657319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13063,6657431,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13064,6657433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065,6657434,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13066,6657435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13067,6657436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13068,6657438,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13069,6657442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13070,6658338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13071,6658340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13072,6658617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073,6662562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13074,6662565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13075,6664784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13076,6666005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13077,6672772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13078,6678695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13079,6678781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13080,6682686,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13081,6682860,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13082,6682863,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13083,6682867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13084,6683159,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13085,6683986,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
13086,6683987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13087,6685818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13088,6685848,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
13089,6686056,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13090,6686060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13091,6686072,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13092,6686325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13093,6690255,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13094,6690263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13095,6692116,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13096,6697128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13097,6697439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13098,6697440,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13099,6698250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13100,6698255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13101,6698332,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13102,6705519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13103,6705627,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13104,6705628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105,6705629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13106,6705634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13107,6705635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13108,6705646,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13109,6705651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110,6706478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111,6706979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112,6706983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13113,6710005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114,6710643,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13115,6712854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13116,6715728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13117,6715839,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
13118,6715840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13119,6715844,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
13120,6716718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13121,6717789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13122,6718393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13123,6718532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13124,6719146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13125,6719163,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13126,6719344,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13127,6719594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13128,6719595,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
13129,6719603,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
13130,6720549,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13131,6720550,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13132,6720555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13133,6720558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13134,6720610,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13135,6720639,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13136,6720640,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13137,6720641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13138,6720644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13139,6720666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13140,6720668,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13141,6722107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13142,6722111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13143,6722112,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13144,6722114,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
13145,6722115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13146,6722116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13147,6722118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148,6722119,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
13149,6722121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13150,6722123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13151,6732242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13152,6732517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13153,6732778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13154,6732799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13155,6732913,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13156,6739107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13157,6745589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13158,6745590,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13159,6745594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13160,6745596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13161,6745599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13162,6745603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13163,6747764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13164,6762014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13165,6762017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13166,6762018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13167,6762024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13168,6765419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13169,6765463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13170,6765736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,6765743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13172,6765847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13173,6765848,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13174,6765849,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13175,6765850,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13176,6765851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13177,6765852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13178,6765858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13179,6765863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13180,6765864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13181,6769393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13182,6770992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13183,6772398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13184,6773869,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13185,6773870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
13186,6773883,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13187,6775618,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
13188,6776087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13189,6776987,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
13190,6781089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13191,6788861,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1
13192,6789618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13193,6789620,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13194,6789625,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13195,6789631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13196,6789683,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13197,6790863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13198,6795508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13199,6796127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13200,6802318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13201,6802319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13202,6802320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13203,6802321,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13204,6802322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205,6802324,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13206,6802326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13207,6802398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208,6811997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13209,6812049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13210,6812358,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13211,6812359,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
13212,6812360,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
13213,6812361,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
13214,6812364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13215,6812365,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13216,6813850,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13217,6815366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13218,6815450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13219,6816695,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13220,6816882,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13221,6816898,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
13222,6817178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13223,6817186,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13224,6817187,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
13225,6817506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13226,6817668,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13227,6817674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13228,6817859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13229,6819410,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13230,6820130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13231,6820138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13232,6820522,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13233,6820874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13234,6821064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13235,6821457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13236,6822185,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
13237,6822851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13238,6823869,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13239,6823873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13240,6823876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13241,6823878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13242,6823879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13243,6823885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13244,6823890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13245,6823892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13246,6823905,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13247,6823909,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13248,6834687,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13249,6854747,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
13250,6854855,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13251,6855084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13252,6855117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13253,6855417,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13254,6856013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13255,6857069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13256,6863029,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13257,6865381,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13258,6865390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13259,6872316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,6881738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13261,6881746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13262,6885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13263,6891216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13264,6891218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13265,6891221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13266,6891223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13267,6891362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13268,6891390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13269,6891787,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13270,6903769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
